Logging for microserv2       start 
03/16/2024, 17:01:09 DEBUG:   user xxx logged in
03/16/2024, 17:01:10 DEBUG:   Got signal to peek load
03/16/2024, 17:01:10 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:01:11 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:13 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:01:14 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:01:14 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:15 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:15 DEBUG:   Got signal to peek load
03/16/2024, 17:01:15 DEBUG:   user xxx logged in
03/16/2024, 17:01:16 DEBUG:   Function called twice with mno bit
03/16/2024, 17:01:16 DEBUG:   Function called twice with mno bit
03/16/2024, 17:01:16 DEBUG:   Got signal to peek load
03/16/2024, 17:01:17 DEBUG:   Got signal to peek load
03/16/2024, 17:01:18 DEBUG:   user xxx logged in
03/16/2024, 17:01:18 DEBUG:   Function called twice with mno bit
03/16/2024, 17:01:19 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:20 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 17:01:21 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 17:01:21 ERROR:   function divide by 0 abort call issued
03/16/2024, 17:01:22 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 17:01:23 WARNING:   user xxx logged in
03/16/2024, 17:01:23 WARNING:   Device working in turbo mode
03/16/2024, 17:01:23 WARNING:   Function called twice with mno bit
03/16/2024, 17:01:24 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:01:24 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:25 WARNING:   Got signal to peek load
03/16/2024, 17:01:26 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:26 WARNING:   Got signal to peek load
03/16/2024, 17:01:27 INFO:   Device working in turbo mode
03/16/2024, 17:01:27 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:28 INFO:   Device working in turbo mode
03/16/2024, 17:01:29 INFO:   Function called twice with mno bit
03/16/2024, 17:01:29 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:29 INFO:   Function called twice with mno bit
03/16/2024, 17:01:30 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 17:01:30 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 17:01:30 ERROR:   function divide by 0 abort call issued
03/16/2024, 17:01:31 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 17:01:32 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 17:01:32 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:33 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:01:33 WARNING:   Device working in turbo mode
03/16/2024, 17:01:34 WARNING:   Function called twice with mno bit
03/16/2024, 17:01:35 WARNING:   Got signal to peek load
03/16/2024, 17:01:35 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:01:35 DEBUG:   Got signal to peek load
03/16/2024, 17:01:36 DEBUG:   Got signal to peek load
03/16/2024, 17:01:37 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:01:38 DEBUG:   user xxx logged in
03/16/2024, 17:01:39 DEBUG:   Device working in turbo mode
03/16/2024, 17:01:40 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:01:41 WARNING:   Device working in turbo mode
03/16/2024, 17:01:41 WARNING:   Device working in turbo mode
03/16/2024, 17:01:42 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:43 INFO:   Got signal to peek load
03/16/2024, 17:01:43 INFO:   Function called twice with mno bit
03/16/2024, 17:01:44 INFO:   user xxx logged in
03/16/2024, 17:01:44 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:45 INFO:   Device working in turbo mode
03/16/2024, 17:01:46 INFO:   Got signal to peek load
03/16/2024, 17:01:46 INFO:   Function called twice with mno bit
03/16/2024, 17:01:46 INFO:   Got signal to peek load
03/16/2024, 17:01:47 INFO:   Got signal to peek load
03/16/2024, 17:01:48 INFO:   Function called twice with mno bit
03/16/2024, 17:01:48 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:01:48 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:01:49 INFO:   user xxx logged in
03/16/2024, 17:01:49 DEBUG:   Function called twice with mno bit
03/16/2024, 17:01:49 DEBUG:   Function called twice with mno bit
03/16/2024, 17:01:50 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:51 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:51 DEBUG:   Function called twice with mno bit
03/16/2024, 17:01:52 DEBUG:   Got signal to peek load
03/16/2024, 17:01:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:52 DEBUG:   Got signal to peek load
03/16/2024, 17:01:53 DEBUG:   Function called twice with mno bit
03/16/2024, 17:01:54 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:01:54 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:01:54 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 17:01:54 FATAL:   kernel fault detected in core
03/16/2024, 17:01:55 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:01:56 DEBUG:   user xxx logged in
03/16/2024, 17:01:56 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:01:57 DEBUG:   Device working in turbo mode
03/16/2024, 17:01:57 DEBUG:   user xxx logged in
03/16/2024, 17:01:58 WARNING:   Device working in turbo mode
03/16/2024, 17:01:58 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:01:59 WARNING:   Got signal to peek load
03/16/2024, 17:01:59 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:02:00 WARNING:   Got signal to peek load
03/16/2024, 17:02:00 WARNING:   Function called twice with mno bit
03/16/2024, 17:02:01 WARNING:   Function called twice with mno bit
03/16/2024, 17:02:02 WARNING:   Got signal to peek load
03/16/2024, 17:02:03 INFO:   Got signal to peek load
03/16/2024, 17:02:04 INFO:   Function called twice with mno bit
03/16/2024, 17:02:05 INFO:   Function called twice with mno bit
03/16/2024, 17:02:06 INFO:   Device working in turbo mode
03/16/2024, 17:02:06 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:06 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:07 INFO:   Function called twice with mno bit
03/16/2024, 17:02:08 WARNING:   Device working in turbo mode
03/16/2024, 17:02:08 WARNING:   Device working in turbo mode
03/16/2024, 17:02:08 WARNING:   Device working in turbo mode
03/16/2024, 17:02:09 WARNING:   Function called twice with mno bit
03/16/2024, 17:02:09 WARNING:   Got signal to peek load
03/16/2024, 17:02:10 WARNING:   Got signal to peek load
03/16/2024, 17:02:11 DEBUG:   Got signal to peek load
03/16/2024, 17:02:11 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:12 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:02:13 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:13 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:02:13 DEBUG:   user xxx logged in
03/16/2024, 17:02:14 DEBUG:   Function called twice with mno bit
03/16/2024, 17:02:15 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:02:15 FATAL:   kernel fault detected in core
03/16/2024, 17:02:16 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:02:16 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:02:17 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:02:17 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:02:18 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:02:19 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:02:19 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:02:21 DEBUG:   Device working in turbo mode
03/16/2024, 17:02:21 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:21 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:22 INFO:   Function called twice with mno bit
03/16/2024, 17:02:23 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:24 INFO:   Device working in turbo mode
03/16/2024, 17:02:25 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:02:25 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:02:26 INFO:   Device working in turbo mode
03/16/2024, 17:02:26 INFO:   user xxx logged in
03/16/2024, 17:02:27 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:27 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:28 INFO:   Function called twice with mno bit
03/16/2024, 17:02:28 INFO:   Got signal to peek load
03/16/2024, 17:02:28 INFO:   Device working in turbo mode
03/16/2024, 17:02:30 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:02:30 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:02:30 DEBUG:   user xxx logged in
03/16/2024, 17:02:31 DEBUG:   Got signal to peek load
03/16/2024, 17:02:31 DEBUG:   Got signal to peek load
03/16/2024, 17:02:32 WARNING:   Function called twice with mno bit
03/16/2024, 17:02:32 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:33 WARNING:   user xxx logged in
03/16/2024, 17:02:33 WARNING:   Got signal to peek load
03/16/2024, 17:02:34 WARNING:   user xxx logged in
03/16/2024, 17:02:35 INFO:   user xxx logged in
03/16/2024, 17:02:36 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:02:36 INFO:   user xxx logged in
03/16/2024, 17:02:37 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:02:37 INFO:   Device working in turbo mode
03/16/2024, 17:02:37 INFO:   user xxx logged in
03/16/2024, 17:02:38 INFO:   Function called twice with mno bit
03/16/2024, 17:02:38 INFO:   Got signal to peek load
03/16/2024, 17:02:39 INFO:   Function called twice with mno bit
03/16/2024, 17:02:40 DEBUG:   Got signal to peek load
03/16/2024, 17:02:40 DEBUG:   Function called twice with mno bit
03/16/2024, 17:02:41 DEBUG:   Function called twice with mno bit
03/16/2024, 17:02:42 DEBUG:   user xxx logged in
03/16/2024, 17:02:43 DEBUG:   Got signal to peek load
03/16/2024, 17:02:43 DEBUG:   user xxx logged in
03/16/2024, 17:02:44 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:02:44 INFO:   user xxx logged in
03/16/2024, 17:02:44 INFO:   Function called twice with mno bit
03/16/2024, 17:02:45 INFO:   Function called twice with mno bit
03/16/2024, 17:02:45 INFO:   Got signal to peek load
03/16/2024, 17:02:46 INFO:   user xxx logged in
03/16/2024, 17:02:46 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:47 INFO:   Got signal to peek load
03/16/2024, 17:02:47 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:47 INFO:   Device working in turbo mode
03/16/2024, 17:02:48 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:49 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:49 INFO:   Device working in turbo mode
03/16/2024, 17:02:50 INFO:   Function called twice with mno bit
03/16/2024, 17:02:51 INFO:   Device working in turbo mode
03/16/2024, 17:02:51 INFO:   Function called twice with mno bit
03/16/2024, 17:02:51 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:52 DEBUG:   Function called twice with mno bit
03/16/2024, 17:02:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:02:53 DEBUG:   Function called twice with mno bit
03/16/2024, 17:02:54 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:02:54 DEBUG:   Function called twice with mno bit
03/16/2024, 17:02:55 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:02:56 DEBUG:   Function called twice with mno bit
03/16/2024, 17:02:56 DEBUG:   Function called twice with mno bit
03/16/2024, 17:02:56 DEBUG:   Got signal to peek load
03/16/2024, 17:02:57 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:02:58 DEBUG:   user xxx logged in
03/16/2024, 17:02:58 DEBUG:   Function called twice with mno bit
03/16/2024, 17:02:59 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:00 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:01 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:02 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:02 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:03 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:04 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:03:04 DEBUG:   Got signal to peek load
03/16/2024, 17:03:05 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:03:06 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:06 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:07 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:03:08 INFO:   Got signal to peek load
03/16/2024, 17:03:08 INFO:   user xxx logged in
03/16/2024, 17:03:09 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:10 INFO:   user xxx logged in
03/16/2024, 17:03:11 INFO:   user xxx logged in
03/16/2024, 17:03:12 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:12 WARNING:   Got signal to peek load
03/16/2024, 17:03:13 WARNING:   Got signal to peek load
03/16/2024, 17:03:14 WARNING:   user xxx logged in
03/16/2024, 17:03:14 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:15 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 17:03:15 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 17:03:16 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 17:03:16 ERROR:   kernel fault detected in core
03/16/2024, 17:03:16 ERROR:   function divide by 0 abort call issued
03/16/2024, 17:03:17 ERROR:   function divide by 0 abort call issued
03/16/2024, 17:03:17 ERROR:   kernel fault detected in core
03/16/2024, 17:03:18 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:18 INFO:   Function called twice with mno bit
03/16/2024, 17:03:19 INFO:   user xxx logged in
03/16/2024, 17:03:20 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:21 WARNING:   Got signal to peek load
03/16/2024, 17:03:21 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:22 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:23 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:23 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:24 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:25 WARNING:   Got signal to peek load
03/16/2024, 17:03:25 WARNING:   user xxx logged in
03/16/2024, 17:03:25 WARNING:   user xxx logged in
03/16/2024, 17:03:26 INFO:   Got signal to peek load
03/16/2024, 17:03:26 INFO:   Got signal to peek load
03/16/2024, 17:03:27 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:28 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:28 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:03:29 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:29 DEBUG:   Got signal to peek load
03/16/2024, 17:03:29 DEBUG:   Got signal to peek load
03/16/2024, 17:03:30 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:30 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:03:31 DEBUG:   Got signal to peek load
03/16/2024, 17:03:32 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:03:33 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:33 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:33 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:33 DEBUG:   Got signal to peek load
03/16/2024, 17:03:33 DEBUG:   user xxx logged in
03/16/2024, 17:03:34 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:34 DEBUG:   Got signal to peek load
03/16/2024, 17:03:36 INFO:   Got signal to peek load
03/16/2024, 17:03:36 INFO:   Got signal to peek load
03/16/2024, 17:03:37 INFO:   Function called twice with mno bit
03/16/2024, 17:03:38 INFO:   Function called twice with mno bit
03/16/2024, 17:03:38 INFO:   Function called twice with mno bit
03/16/2024, 17:03:39 WARNING:   user xxx logged in
