Logging for microserv1       start 
03/16/2024, 17:03:10 DEBUG:   user xxx logged in
03/16/2024, 17:03:10 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:11 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:03:12 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:12 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:13 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:13 WARNING:   Device working in turbo mode
03/16/2024, 17:03:14 WARNING:   Got signal to peek load
03/16/2024, 17:03:14 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:14 WARNING:   Got signal to peek load
03/16/2024, 17:03:14 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:14 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:15 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:16 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:16 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:17 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:17 WARNING:   Got signal to peek load
03/16/2024, 17:03:17 WARNING:   user xxx logged in
03/16/2024, 17:03:17 WARNING:   user xxx logged in
03/16/2024, 17:03:18 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:18 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:19 WARNING:   user xxx logged in
03/16/2024, 17:03:20 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:21 WARNING:   Device working in turbo mode
03/16/2024, 17:03:21 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:22 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:22 DEBUG:   Got signal to peek load
03/16/2024, 17:03:22 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:22 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:22 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:23 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:24 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:24 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:25 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:26 WARNING:   user xxx logged in
03/16/2024, 17:03:27 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:27 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:28 WARNING:   user xxx logged in
03/16/2024, 17:03:28 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:29 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:29 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:30 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:31 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:31 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:03:32 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:32 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:33 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:33 WARNING:   Got signal to peek load
03/16/2024, 17:03:34 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:34 WARNING:   Got signal to peek load
03/16/2024, 17:03:34 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:35 WARNING:   user xxx logged in
03/16/2024, 17:03:35 WARNING:   Device working in turbo mode
03/16/2024, 17:03:37 WARNING:   Got signal to peek load
03/16/2024, 17:03:37 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:38 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:38 WARNING:   Device working in turbo mode
03/16/2024, 17:03:39 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:39 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:40 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:41 WARNING:   Got signal to peek load
03/16/2024, 17:03:42 WARNING:   Got signal to peek load
03/16/2024, 17:03:42 WARNING:   Device working in turbo mode
03/16/2024, 17:03:43 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:43 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:44 WARNING:   Function called twice with mno bit
03/16/2024, 17:03:44 WARNING:   Device working in turbo mode
03/16/2024, 17:03:44 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:45 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:03:45 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:03:46 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:46 INFO:   user xxx logged in
03/16/2024, 17:03:47 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:47 INFO:   Got signal to peek load
03/16/2024, 17:03:47 INFO:   user xxx logged in
03/16/2024, 17:03:47 WARNING:   user xxx logged in
03/16/2024, 17:03:48 WARNING:   user xxx logged in
03/16/2024, 17:03:48 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:48 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:49 DEBUG:   Got signal to peek load
03/16/2024, 17:03:49 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:03:49 DEBUG:   user xxx logged in
03/16/2024, 17:03:50 DEBUG:   user xxx logged in
03/16/2024, 17:03:51 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:03:51 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:52 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:03:52 DEBUG:   Device working in turbo mode
03/16/2024, 17:03:53 INFO:   Function called twice with mno bit
03/16/2024, 17:03:53 INFO:   user xxx logged in
03/16/2024, 17:03:53 INFO:   user xxx logged in
03/16/2024, 17:03:54 INFO:   user xxx logged in
03/16/2024, 17:03:54 INFO:   Device working in turbo mode
03/16/2024, 17:03:55 INFO:   Got signal to peek load
03/16/2024, 17:03:55 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:56 INFO:   Device working in turbo mode
03/16/2024, 17:03:56 INFO:   Device working in turbo mode
03/16/2024, 17:03:57 INFO:   Function called twice with mno bit
03/16/2024, 17:03:57 INFO:   user xxx logged in
03/16/2024, 17:03:58 INFO:   Function called twice with mno bit
03/16/2024, 17:03:59 INFO:   Function called twice with mno bit
03/16/2024, 17:03:59 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:59 DEBUG:   Function called twice with mno bit
03/16/2024, 17:03:59 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:03:59 DEBUG:   Device working in turbo mode
03/16/2024, 17:04:00 DEBUG:   Device working in turbo mode
03/16/2024, 17:04:00 DEBUG:   user xxx logged in
03/16/2024, 17:04:01 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:04:02 INFO:   user xxx logged in
03/16/2024, 17:04:02 INFO:   Function called twice with mno bit
03/16/2024, 17:04:03 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:04:03 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:04 INFO:   user xxx logged in
03/16/2024, 17:04:04 INFO:   Got signal to peek load
03/16/2024, 17:04:05 INFO:   Function called twice with mno bit
03/16/2024, 17:04:05 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:05 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:04:06 INFO:   Device working in turbo mode
03/16/2024, 17:04:08 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:04:09 DEBUG:   Device working in turbo mode
03/16/2024, 17:04:09 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:04:10 DEBUG:   user xxx logged in
03/16/2024, 17:04:10 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:10 DEBUG:   user xxx logged in
03/16/2024, 17:04:10 DEBUG:   Got signal to peek load
03/16/2024, 17:04:11 DEBUG:   Got signal to peek load
03/16/2024, 17:04:11 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:12 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:04:13 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:04:14 DEBUG:   Got signal to peek load
03/16/2024, 17:04:15 DEBUG:   Got signal to peek load
03/16/2024, 17:04:16 INFO:   Function called twice with mno bit
03/16/2024, 17:04:16 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:17 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 17:04:18 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 17:04:19 ERROR:   kernel fault detected in core
03/16/2024, 17:04:20 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:04:21 WARNING:   user xxx logged in
03/16/2024, 17:04:21 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:04:21 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:04:21 WARNING:   Function called twice with mno bit
03/16/2024, 17:04:21 WARNING:   user xxx logged in
03/16/2024, 17:04:22 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:04:24 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:04:24 WARNING:   user xxx logged in
03/16/2024, 17:04:24 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:04:25 DEBUG:   Function called twice with mno bit
03/16/2024, 17:04:25 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:26 DEBUG:   Device working in turbo mode
03/16/2024, 17:04:26 DEBUG:   Function called twice with mno bit
03/16/2024, 17:04:27 DEBUG:   Function called twice with mno bit
03/16/2024, 17:04:28 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:04:28 INFO:   user xxx logged in
03/16/2024, 17:04:29 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:29 WARNING:   Function called twice with mno bit
03/16/2024, 17:04:30 WARNING:   Got signal to peek load
03/16/2024, 17:04:31 WARNING:   user xxx logged in
03/16/2024, 17:04:32 WARNING:   Function called twice with mno bit
03/16/2024, 17:04:32 WARNING:   Device working in turbo mode
03/16/2024, 17:04:33 WARNING:   user xxx logged in
03/16/2024, 17:04:33 WARNING:   Device working in turbo mode
03/16/2024, 17:04:34 INFO:   Got signal to peek load
03/16/2024, 17:04:35 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:36 INFO:   Got signal to peek load
03/16/2024, 17:04:36 INFO:   Function called twice with mno bit
03/16/2024, 17:04:37 INFO:   Got signal to peek load
03/16/2024, 17:04:38 INFO:   Device working in turbo mode
03/16/2024, 17:04:38 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:04:39 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:39 INFO:   Device working in turbo mode
03/16/2024, 17:04:40 DEBUG:   Function called twice with mno bit
03/16/2024, 17:04:40 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:04:40 DEBUG:   Function called twice with mno bit
03/16/2024, 17:04:41 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:04:42 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:04:43 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:04:44 DEBUG:   Got signal to peek load
03/16/2024, 17:04:44 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:04:44 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:45 WARNING:   Function called twice with mno bit
03/16/2024, 17:04:45 WARNING:   Function called twice with mno bit
03/16/2024, 17:04:46 WARNING:   Function called twice with mno bit
03/16/2024, 17:04:48 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:04:48 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:48 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:49 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:49 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:04:50 WARNING:   Got signal to peek load
03/16/2024, 17:04:51 WARNING:   Device working in turbo mode
03/16/2024, 17:04:51 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:52 WARNING:   Function called twice with mno bit
03/16/2024, 17:04:52 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:53 WARNING:   Got signal to peek load
03/16/2024, 17:04:54 WARNING:   Function called twice with mno bit
03/16/2024, 17:04:54 WARNING:   user xxx logged in
03/16/2024, 17:04:55 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:56 WARNING:   Got signal to peek load
03/16/2024, 17:04:56 WARNING:   user xxx logged in
03/16/2024, 17:04:57 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:57 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:04:58 WARNING:   Device working in turbo mode
03/16/2024, 17:04:59 WARNING:   Function called twice with mno bit
03/16/2024, 17:04:59 WARNING:   Device working in turbo mode
03/16/2024, 17:05:00 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:05:01 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:05:02 DEBUG:   Device working in turbo mode
03/16/2024, 17:05:02 DEBUG:   Device working in turbo mode
03/16/2024, 17:05:02 DEBUG:   Function called twice with mno bit
03/16/2024, 17:05:02 DEBUG:   Device working in turbo mode
03/16/2024, 17:05:04 WARNING:   Device working in turbo mode
03/16/2024, 17:05:05 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:05 WARNING:   Device working in turbo mode
03/16/2024, 17:05:06 WARNING:   user xxx logged in
03/16/2024, 17:05:07 WARNING:   Function called twice with mno bit
03/16/2024, 17:05:07 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:08 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:09 DEBUG:   user xxx logged in
03/16/2024, 17:05:09 DEBUG:   Device working in turbo mode
03/16/2024, 17:05:09 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:05:09 DEBUG:   Device working in turbo mode
03/16/2024, 17:05:10 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:11 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:11 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:12 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 17:05:13 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:05:13 FATAL:   kernel fault detected in core
03/16/2024, 17:05:14 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 17:05:14 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:05:15 WARNING:   Got signal to peek load
03/16/2024, 17:05:16 WARNING:   Got signal to peek load
03/16/2024, 17:05:16 WARNING:   Memory allocated for jobs in queue
03/16/2024, 17:05:17 INFO:   Got signal to peek load
03/16/2024, 17:05:18 INFO:   Memory allocated for jobs in queue
03/16/2024, 17:05:19 FATAL:   kernel fault detected in core
03/16/2024, 17:05:20 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:05:20 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 17:05:21 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:05:21 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:05:22 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:05:22 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:05:23 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 17:05:23 FATAL:   function divide by 0 abort call issued
03/16/2024, 17:05:25 INFO:   Device working in turbo mode
03/16/2024, 17:05:26 INFO:   Device working in turbo mode
03/16/2024, 17:05:27 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:28 INFO:   Device working in turbo mode
03/16/2024, 17:05:28 DEBUG:   Got signal to peek load
03/16/2024, 17:05:29 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:05:29 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:29 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:30 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:30 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:05:30 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 17:05:31 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 17:05:31 DEBUG:   Device working in turbo mode
03/16/2024, 17:05:31 DEBUG:   Service in healthy stage and can allocate more memory
